id,name
964,@NPC_NAME(8038) 처치
965,황금 평원 지키기
966,황금 평원 지키기
967,하리하랄라야의 폐허 지키기
968,하리하랄라야의 폐허 지키기
969,하리하랄라야의 폐허 지키기
970,하리하랄라야의 폐허 지키기
971,@ITEM_NAME(18839)를 전달
972,@ITEM_NAME(18864)를 사용
973,@NPC_NAME(8042) 처치
974,@ITEM_NAME(18651) 수집
975,@DOODAD_NAME(3514) 레버 사용
976,@DOODAD_NAME(3515) 레버 사용
977,눈사자의 무덤 만들기
978,수행자의 동굴 안에서 수련해보기
979,로잔나와 르노 찾기
980,@AREA_SPHERE(1177)에 도착
981,납골당에 시신 안치하기
982,@NPC_NAME(1398)와 대화
984,로잔나와 르노의 흔적 찾기
985,농노 여자아이에게 시체에 대해 묻기
986,피고름 해적단 항해일지를 원하는 사람 찾기
987,피고름 해적단 항해일지를 원하는 사람 찾기
988,피고름 해적단 항해일지를 원하는 사람 찾기
989,피고름 해적단 항해일지를 원하는 사람 찾기
992,@NPC_NAME(1444)에게 말 걸기
993,이슬레이와 석류빛 동굴 중간지점에 진입
994,서부 황금 평원의 파란 모자 허수아비 구해오기
995,서부 황금 평원의 파란 모자 허수아비 구해오기
996,동부 황금 평원의 빨간 모자 허수아비 구해오기
997,동부 황금 평원의 빨간 모자 허수아비 구해오기
998,망루 위 화로 근처에서 신호탄 쏘기
999,불꽃 숨결초 태우기
1000,커다란 돌부리 제거하기
1001,붙잡힌 얼룩말에게 모링가 나무열매 먹이기
1002,테스트 워리어 사냥
1003,김에릭죽어
1004,메이샤의 행방 수색
1006,페레악당 혼내기
1007,@NPC_NAME(9322) 처치하기
1008,짓밟힌 꽃송이 수집하기
1009,잃어버린 꽃다발 찾아오기
1010,새둥지에서 새알 꺼내기
1011,새알 더 꺼내오기
1012,임수영 도적단 물리치기
1013,잘생긴 남자와 대화
1014,프로포즈 장소 찾기
1015,@DOODAD_NAME(3794) 치우기
1016,횃불 밝히기
1018,나라야나 소녀 아마루의 흔적 찾기
1019,바람돌 유적지에서 피리 사용하기
1020,독충 터뜨리기
1021,장난감 꺼내기
1024,@DOODAD_NAME(3754) 칠하기
1025,@ITEM_NAME(13982) 수집
1026,@DOODAD_NAME(1502) 작동시키기
1027,@DOODAD_NAME(3756) 회수
1028,고대 기계 장치 작동
1029,@ITEM_NAME(5143) 수거
1031,메마른 오아시스 되살리기
1032,@DOODAD_NAME(3757)에 폭탄 설치하기
1033,황금 해적단 처치
1035,@NPC_NAME(9240) 처치
1036,@ITEM_NAME(19525) 태우기
1038,@NPC_NAME(9205) 처치
1039,@NPC_GROUP_NAME(301) 처치
1041,모링가 숲의 바람돌 찾기
1043,하르파 수련장의 수련생과 대화하기
1044,@ITEM_NAME(15854) 수집
1048,@ITEM_NAME(15855) 수집
1049,@ITEM_NAME(24587) 수집
1050,@NPC_NAME(9447) 처치
1051,토루스의 독촉장 수집
1053,붉은발톱 부락에 있는 세트겔에게 목축장에 대한 의견 듣기
1054,붉은발톱 부락에 있는 무르글에게 목축장에 대한 의견 듣기
1055,붉은발톱 부락에 있는 솔렘에게 목축장에 대한 의견 듣기
1056,@DOODAD_NAME(5870) 조사
1057,소형 기계혼 주입장치 파괴하기
1058,테미 제국의 유물 발굴하기
1059,@NPC_NAME(8977)근처에서 @ITEM_NAME(15856) 수집
1060,@ITEM_NAME(19768) 수집
1061,@DOODAD_NAME(3882)에 @ITEM_NAME(19771)감기
1062,오나흐의 무리 제지하기
1065,오래된 투구 회수하기
1067,@NPC_NAME(9399) 처치
1068,@NPC_NAME(9400) 처치
1069,튼튼한 대나무 수집
1072,알맞게 성장한 죽순 채집
1074,@NPC_NAME(9448)를 처치
1075,@ITEM_NAME(19743) 찾아오기
1076,백일홍 꺾어오기
1079,@NPC_NAME(9397) 처치
1080,밀렵단 주머니 회수
1082,@NPC_NAME(9391) 처치
1083,@NPC_NAME(9386) 처치
1084,@NPC_NAME(9387) 처치
1085,@NPC_NAME(9406)과 @NPC_NAME(9407) 사냥
1086,@ITEM_NAME(19692) 수집
1087,검은 상아 밀렵단 사르디스에게 자초지종 듣기
1088,@ITEM_NAME(19623) 채집
1090,@NPC_GROUP_NAME(115) 처치
1091,@ITEM_NAME(19626) 수집
1092,시약을 바른 종이 사용
1093,@ITEM_NAME(21160) 수집
1094,@NPC_NAME(9410)와 @NPC_NAME(9411) 사냥
1096,@DOODAD_NAME(3776)에 @ITEM_NAME(20148) 사용
1097,베로에의 지령서 전달
1099,비밀장부 공개
1100,부적 전달
1103,@ITEM_NAME(19789) 수집
1104,@NPC_GROUP_NAME(319) 사냥
1106,@ITEM_NAME(13936) 수거
1109,@DOODAD_NAME(3909) 정화
1110,@ITEM_NAME(15978) 수집
1111,@ITEM_NAME(20138) 수집
1112,그가 떠난 곳에서 수제 과자 뿌리기
1113,@ITEM_NAME(14023) 수집
1115,@ITEM_NAME(16156) 수집
1116,@ITEM_NAME(19795) 수집
1117,@ITEM_NAME(5128) 수집
1118,@ITEM_NAME(19797) 깨뜨리기
1120,@ITEM_NAME(16134) 수집
1121,@ITEM_NAME(19799) 수집
1122,남쪽 코산 마라 순수비 찾기
1123,@ITEM_NAME(19709) 수집
1126,@DOODAD_NAME(3938) 주변에 @ITEM_NAME(19638)세우기
1127,@ITEM_NAME(19617) 수집
1128,동쪽 코산 마라 순수비 찾기
1129,서쪽 코산 마라 순수비 찾기
1130,@ITEM_NAME(19440)를 채집
1131,@ITEM_NAME(19441) 채집
1133,서리꾼 혼내주기
1135,@ITEM_NAME(19752)|1을;를; 사용하여 @NPC_NAME(9760) 재우기
1136,황금바다 밀렵단의 덫 제거하기
1139,@NPC_GROUP_NAME(323) 각성 시키기
1140,트리스테 극단의 흔적 찾기
1141,@DOODAD_NAME(1500) 확인
1142,@ITEM_NAME(19831) 수집
1143,@ITEM_NAME(19705) 수집
1144,@ITEM_NAME(26872) 수집
1145,@ITEM_NAME(19704) 수집
1147,아사지 설득
1148,아사지 수호병과의 결투
1150,@NPC_NAME(9424) 처치
1151,@NPC_NAME(9425) 처치
1152,@DOODAD_NAME(3857) 사용하기
1153,비취 웅덩이 물 뜨기
1155,@DOODAD_NAME(3645) 안으로 들어가 문 잠그기
1156,@NPC_NAME(9389) 처치
1157,@NPC_NAME(9426) 사냥
1159,@ITEM_NAME(19880)를 @DOODAD_NAME(4122) 위에 내려놓기
1160,@ITEM_NAME(19685) 사용하기
1161,@ITEM_NAME(19631) 수집
1162,@ITEM_NAME(19613) 수집
1163,거대 사마귀 알집 제거
1164,@ITEM_NAME(19845) 수집
1165,@ITEM_NAME(14013) 뿌리기
1166,@ITEM_NAME(19846) 수집
1167,@NPC_GROUP_NAME(326) 처치
1168,물길 악어 알 수집하기
1169,@NPC_NAME(9364)에게 당근 먹이기
1170,@NPC_NAME(9240) 퇴치
1172,@ITEM_NAME(19443) 수집
1173,@ITEM_NAME(15808) 회수
1174,@NPC_NAME(9393)에 @ITEM_NAME(19707) 사용
1175,@ITEM_NAME(19844) 사용
1177,@NPC_NAME(9422) 처치
1178,@NPC_NAME(9421) 처치
1179,@ITEM_NAME(19614) 수집
1180,푸른 안개초 건네주기
1183,@ITEM_NAME(19605) 수집
1184,@NPC_NAME(9449) 파괴
1185,@NPC_NAME(9449) 제거
1186,@NPC_NAME(9449) 제거
1192,@NPC_NAME(9385)와 결투
1193,@DOODAD_NAME(4009) 사용하기
1194,@DOODAD_NAME(4011) 사용하기
1195,@DOODAD_NAME(4012) 사용하기
1196,@DOODAD_NAME(4026)에 @ITEM_NAME(19870) 묻어주기
1197,@ITEM_NAME(19872) 옮기기
1198,불 정령 탐색자의 파편 수집
1199,푸른 송곳니 부족의 전령에게 카첸 마라의 명령을 전하기
1200,야욜태에게 검은 상아 밀렵단에 관한 이야기 듣기
1201,망루에 있는 신호탄 발사
1202,철갑 가재 요리하기
1203,1111
1204,111
1205,111
1206,11
1207,111
1208,111
1209,1111111111
1210,1111111111
1211,온천 안에 있는 @NPC_NAME(9846)에게 말 걸기
1212,@DOODAD_NAME(4042) 근처에서 @ITEM_NAME(19881) 사용
1213,병아리 비비쿠 찾기
1215,@DOODAD_NAME(4044)를 뽑아 @ITEM_NAME(19886) 얻기
1216,분노에 찬 유령 처치
1218,협곡의 버려진 제단 조사
1219,@NPC_NAME(9826)와 대화
1220,옛 희생자의 유골 뿌리기
1221,검붉은 얼룩 슬라임 퇴치
1222,아이샤의 편지 전달
1223,흘린 상품 돌려주기
1224,@DOODAD_NAME(3764)에 불 붙이기
1225,햇무리 상단의 대금 대신 청구하기
1226,@ITEM_NAME(19964) 되찾기
1227,@ITEM_NAME(19969) 전달하기
1228,햇무리 멧돼지 처치
1230,@ITEM_NAME(19971) 내려놓기
1232,바람 정령의 기운 채우기
1233,인어 무리 처치하기
1234,@DOODAD_NAME(4081) 조사
1236,기념비 보고서 전달
1237,@ITEM_NAME(24407) 전달
1238,@ITEM_NAME(19993) 전달
1239,@DOODAD_NAME(4085) 구하기
1240,@NPC_NAME(2912) 퇴치
1241,파이쿤다 처치
1242,@DOODAD_NAME(4086)에 약수 채우기
1243,@DOODAD_NAME(2554)에 @ITEM_NAME(15987)넣기
1244,도난당한 우유 되찾기
1245,@NPC_NAME(2939) 처치
1246,켄타우로스의 우물에 순결의 정수 살포
1247,해적 첩자의 단서 찾기
1250,납치된 누크의 행방 찾기
1252,왕의 기둥 정상 정복
1253,남쪽 신하의 기둥 정복
1254,북쪽 신하의 기둥 정복
1255,@NPC_NAME(9924) 처치
1257,마누엘프의 꾸러미 찾아오기
1258,청포도 따기
1262,@DOODAD_NAME(1979)를 열어 유물 되찾기
1263,위험한 늪지대에 @ITEM_NAME(14027) 세우기
1266,가랑돌 잡초 뽑기
1267,삽질 도와주기
1268,@ITEM_NAME(20037) 찾아오기
1269,전우의 시체 수습하기
1270,제뮤니아에게 @ITEM_NAME(20010) 전달
1271,밀항자 @DOODAD_NAME(4077) 주변에 도착
1273,@ITEM_NAME(24994)를 @NPC_NAME(7095)에게 전달
1274,풍차 안 톱니바퀴 주변 닦기
1275,@NPC_NAME(9984)에게 @ITEM_NAME(20013) 전달
1276,@DOODAD_NAME(4093) 치우기
1278,@NPC_NAME(707)을 @ITEM_NAME(20022)를 사용하여 발로 차기
1279,정체불명의 기계장치 파괴하기
1281,괴이한 페레에 대한 증거 수집
1282,@NPC_NAME(9846)와 함께 @NPC_NAME(2979) 앞으로 이동
1284,파괴의 신 석상 파괴
1285,오스먼트의 북을 사용하여 @NPC_NAME(9924) 정화
1286,봉인된 상자 안의 물건 꺼내기
1288,그림자 매 단원에게 정보 수집하기
1289,하만의 수하 처치하고 하만에 대한 단서 얻기
1290,가라앉은 쾌속정 찾기
1291,항해사 프람에게 돌아가기
1292,로이스터 경 야영지 주변으로 @NPC_NAME(707) 데려가기
1293,어린 당귀 채집
1294,게르망 수색
1296,@NPC_NAME(10072) 처치
1297,@NPC_NAME(9368) 처치
1298,@ITEM_NAME(20066) 수집
1299,@ITEM_NAME(20067) 수집
1300,@ITEM_NAME(20076) 끓는 솥에 던지기
1301,@ITEM_NAME(20075) 끓는 솥에 던지기
1302,@ITEM_NAME(20074) 끓는 솥에 던지기
1303,@ITEM_NAME(20073) 끓는 솥에 던지기
1304,@ITEM_NAME(20001) 획득
1306,@ITEM_NAME(19998) 획득
1307,약초꾼 모르나의 흔적 찾기
1308,@ITEM_NAME(15853) 수집
1310,밀정의 흔적 찾기
1312,해안 대포 파괴하기
1313,@ITEM_NAME(24406) 전달
1314,@DOODAD_NAME(2809)를 살펴보기
1316,움터 오르는 돌 골렘 파괴
1317,어두울만큼 하얀돌 단서 찾기
1318,@NPC_GROUP_NAME(354) 처치
1319,하피알 파괴
1320,오염된 샘물 제거
1322,@ITEM_NAME(19634) 수집
1323,@ITEM_NAME(20137) 사용
1324,@ITEM_NAME(20138) 수집
1325,@DOODAD_NAME(1634)에 @ITEM_NAME(1598) 바치기
1326,@ITEM_NAME(17470)|1을;를; @NPC_NAME(7818)에게 보여주기
1329,@NPC_NAME(5031) 처치하기
1330,@NPC_NAME(5028)에게 @ITEM_NAME(5126) 던지기
1331,관광객의 @ITEM_NAME(20004) 되찾기
1332,@NPC_NAME(9797) 처치
1333,@ITEM_NAME(20159) 수집
1334,총독을 알현할 장소로 이동
1335,@NPC_NAME(7953)을 대상으로 채팅창에 /절 입력
1336,살피라 신전 내부 조사
1337,@ITEM_NAME(14736)을 오아시스 중앙에 풀기
1338,@ITEM_NAME(20146) 던지기
1339,@DOODAD_NAME(4291)에 음식 올려놓기
1340,@ITEM_NAME(24592) 수집
1341,@AREA_SPHERE(1335) 근처 도착
1342,@AREA_SPHERE(1336) 근처 도착
1343,@AREA_SPHERE(1337) 근처 도착
1344,@ITEM_NAME(19878)을 @DOODAD_NAME(4040)으로 요리
1345,폐허 도시에서 부관의 행방 찾기
1347,@NPC_GROUP_NAME(359) 처치
1348,@ITEM_NAME(24787) 수집
1349,@NPC_NAME(5090) 처치
1350,황혼의 페레를 위한 장송곡 연주
1351,부상당한 위페르에게 채팅창에 /무릎 입력하기
1352,인신매매단의 문신 가죽 획득
1353,바이암 알 파괴
1355,@ITEM_NAME(21190) 수집
1356,@ITEM_NAME(21188) 수집
1357,@ITEM_NAME(21180) 되찾기
1358,@NPC_NAME(9460)과 대화
1359,@NPC_NAME(9461)과 대화
1360,@NPC_NAME(9462)와 대화
1361,@ITEM_NAME(16156) 수집
1362,@ITEM_NAME(21178) 설치
1366,@DOODAD_NAME(996) 수거
1367,제국의 조각상 다시 세우기
1368,@NPC_GROUP_NAME(380) 처치
1370,@NPC_GROUP_NAME(381) 처치
1372,@NPC_NAME(9408) 처치
1373,@NPC_GROUP_NAME(378) 처치
1374,@NPC_GROUP_NAME(377) 처치
1375,@NPC_GROUP_NAME(376) 처치
1376,@NPC_NAME(9037) 처치
1377,@NPC_GROUP_NAME(375) 처치
1378,@NPC_GROUP_NAME(361) 처치
1379,@NPC_GROUP_NAME(374) 처치
1380,@NPC_GROUP_NAME(373) 처치
1381,@NPC_NAME(9426) 사냥
1382,@NPC_GROUP_NAME(356)
1383,@NPC_GROUP_NAME(372) 처치
1384,@NPC_GROUP_NAME(359) 처치
1385,@NPC_NAME(9394) 처치
1386,@NPC_GROUP_NAME(371) 사냥
1387,@NPC_NAME(9384) 퇴치
1388,@NPC_NAME(9386)
1389,@NPC_NAME(9371) 처치
1390,@NPC_GROUP_NAME(369) 처치
1391,@NPC_GROUP_NAME(366) 처치
1392,@NPC_GROUP_NAME(367) 처치
1393,@NPC_GROUP_NAME(370) 퇴치
1394,@NPC_GROUP_NAME(368) 처치
1395,전하께 절 하기
1396,@DOODAD_NAME(3859)에 열매 묻기
1398,@ITEM_NAME(21290) 만들기
1399,@NPC_NAME(10446) 처치
1400,황금갈기 부족의 증류주 담기
1403,@ITEM_NAME(21303) 바닥에 내려놓기
1404,암사슴의 골분 주워 담기
1405,암사슴의 다리 뼈 잘게 부수기
1406,고장난 골렘 가동시키기
1407,@NPC_NAME(9891)|1을;를; 대상으로 채팅창에 /가위 입력하기
1409,@NPC_NAME(2870)과 대화
1410,@NPC_NAME(2751)와 대화
1411,@NPC_NAME(2748)와 대화
1414,@DOODAD_NAME(940) 깨기
1415,부조 <배덕자의 신> 감상하기
1416,@NPC_NAME(9383)와 대화
1417,황금비늘의 흔적 만지기
1421,@DOODAD_NAME(4392) 제거
1422,@ITEM_NAME(21342) 사용하기
1423,@NPC_NAME(439)가 있는 곳 찾기
1424,조각상 깨트리기
1425,@DOODAD_NAME(4413) 점화
1426,@DOODAD_NAME(4414) 점화
1427,@DOODAD_NAME(4415) 점화
1428,버리의 농장 찾기
1429,@NPC_GROUP_NAME(388) 가담자 처치
1432,@NPC_NAME(10196)을 대상으로 채팅창에 /기지개 입력하기
1435,@NPC_NAME(5127) 처치
1436,4296
1437,@NPC_NAME(10450) 처치
1438,@ITEM_NAME(21506) 옮기기
1439,제목 없는 책 입수
1440,@ITEM_NAME(21508) 옮기기
1441,@ITEM_NAME(21351) 내려놓기
1442,@NPC_NAME(10476) 앞에 도착
1443,하피 마녀의 세 번째 둥지 찾기
1444,하피 마녀의 첫 번째 둥지 찾기
1445,하피 마녀의 두 번째 둥지 찾기
1446,@DOODAD_NAME(4466) 작동 시키기
1447,@NPC_GROUP_NAME(395) 처치
1448,@AREA_SPHERE(985) 도착
1449,@DOODAD_NAME(4323)에서 단서 찾기
1450,@ITEM_NAME(21544) 수집
1451,@NPC_NAME(10493) 근처에 @ITEM_NAME(21499) 내려 놓기
1453,쓰레기 줍기
1454,황금비늘 성역에 도착
1455,창에 꽂힌 머리 수습하여 상자에 담기
1456,부조 <원대륙 멸망> 탁본 뜨기
1457,@DOODAD_NAME(4356) 되찾기
1458,@DOODAD_NAME(2558)에 물방울 달기
1459,@NPC_GROUP_NAME(400) 섬멸
1460,@DOODAD_NAME(2778)에 @ITEM_NAME(16305)을 바치기
1461,칼레일 교단의 수상한 장치 파괴
1462,@NPC_NAME(10493) 근처로 이동
1463,일리온 주둔지에 있는 군사 아티쿠스의 원혼과 대화하기
1464,@DOODAD_NAME(3951)에 @ITEM_NAME(19776)을 쏘아보기
1465,@ITEM_NAME(15659) 심기
1466,@ITEM_NAME(15664) 심기
1467,@ITEM_NAME(7992) 수확
1468,@ITEM_NAME(8012) 수확
1470,@ITEM_NAME(15661) 심기
1471,@ITEM_NAME(15663) 심기
1472,@ITEM_NAME(7998) 수확
1473,@ITEM_NAME(8010) 수확
1474,나룻배 주워들기
1476,@ITEM_NAME(16230) 키우기
1477,닭을 도축하여 닭고기 얻기
1479,알두디두 수거
1480,아보카도나무 심기
1483,@ITEM_NAME(3592) 구하기
1484,@ITEM_NAME(15659) 심기
1485,@ITEM_NAME(15664) 심기
1486,@ITEM_NAME(7992) 수확
1487,@ITEM_NAME(8012) 수확
1489,@ITEM_NAME(15661) 심기
1490,@ITEM_NAME(15663) 심기
1491,@ITEM_NAME(7998) 수확
1492,@ITEM_NAME(8010) 수확
1494,@ITEM_NAME(16230) 키우기
1495,닭을 도축하여 닭고기 얻기
1497,포도나무 심기
1500,@ITEM_NAME(8065) 구하기
1502,@ITEM_NAME(784) 구하기
1504,@ITEM_NAME(784) 구하기
1506,@ITEM_NAME(15694) 떠오기
1507,@ITEM_NAME(15694) 떠오기
1508,@ITEM_NAME(8505) 만들기
1509,@ITEM_NAME(14201) 수집
1510,@DOODAD_NAME(1416) 수집
1511,@DOODAD_NAME(1421) 제거
1512,@NPC_NAME(3423) 찾기
1513,@NPC_NAME(3448) 찾기
1514,날틀을 타고 날아보기
1515,바람의 정령목에서 바람의 계약자 불러내기
1516,불의 정령목에서 불꽃의 계약자 불러내기
1517,흙의 정령목에서 흙의 계약자 불러내기
1518,물의 정령목에서 물의 계약자 불러내기
1519,@NPC_GROUP_NAME(265)을 대상으로 채팅창에 /경의 입력
1522,스콧의 집에서 실마리 찾기
1523,@ITEM_NAME(4862) 심기
1524,@ITEM_NAME(13728) 심기
1525,@ITEM_NAME(13724) 심기
1526,@ITEM_NAME(4856) 심기
1527,@ITEM_NAME(4862) 심기
1528,@ITEM_NAME(13728) 심기
1529,@ITEM_NAME(13724) 심기
1530,@ITEM_NAME(4856) 심기
1531,@ITEM_NAME(8518) 납품준비
1532,@ITEM_NAME(8519) 납품준비
1533,@ITEM_NAME(15581) 납품준비
1534,@ITEM_NAME(8318) 납품준비
1535,@ITEM_NAME(8337) 납품준비
1536,@ITEM_NAME(8256) 납품준비
1537,@ITEM_NAME(8256) 납품준비
1538,@ITEM_NAME(8256) 납품준비
1539,@ITEM_NAME(17664) 납품준비
1540,@ITEM_NAME(8497) 납품준비
1541,@ITEM_NAME(8489) 납품준비
1542,@ITEM_NAME(8493) 납품준비
1543,@ITEM_NAME(8518) 납품준비
1544,@ITEM_NAME(8519) 납품준비
1545,@ITEM_NAME(15581) 납품준비
1546,@ITEM_NAME(8318) 납품준비
1547,@ITEM_NAME(8337) 납품준비
1548,@ITEM_NAME(8256) 납품준비
1549,@ITEM_NAME(8256) 납품준비
1550,@ITEM_NAME(8256) 납품준비
1551,@ITEM_NAME(17664) 납품준비
1552,@ITEM_NAME(8497) 납품준비
1553,@ITEM_NAME(8489) 납품준비
1554,@ITEM_NAME(8493) 납품준비
1555,검문 대기 중인 마차 조사하기
1556,@AREA_SPHERE(1322)가 있는 곳에 찾아가기
1557,@DOODAD_NAME(4259)을 살펴서 @ITEM_NAME(20122) 조각 모으기
1558,@NPC_NAME(10136)을 찾아가기
1560,수상한 페레들이 가리킨 거미숲 안쪽으로 찾아가기
1562,붉은 구월단 테오도로를 추궁하기
1563,날틀을 타고 날아가기
1564,붉은 구월단의 우두머리 아모텍과 대화하기
1565,노예 피난처 자경단 마르첼로에게 경고해주기
1566,@NPC_NAME(10144)를 처치하기
1567,실종의 원인이 된 물건 찾기
1569,@ITEM_NAME(23433)로 @NPC_NAME(10690) 포획
1570,감자 캐기
1571,@ITEM_NAME(23511) 꺼내기
1572,@NPC_NAME(1485)에게 책 펼치기
1573,@DOODAD_NAME(4588) 위에 @ITEM_NAME(23591) 내려 놓기
1574,@DOODAD_NAME(4589) 제거
1575,@NPC_NAME(1457) 처치
1576,@NPC_NAME(10748)에게 @ITEM_NAME(23595) 던지기
1581,@DOODAD_NAME(4593) 열기
1582,@NPC_GROUP_NAME(182) 처치
1583,@ITEM_NAME(23598) 수집
1584,@ITEM_NAME(23601) 획득
1586,@NPC_GROUP_NAME(421) 처치
1587,@NPC_NAME(10592) 처치
1588,@NPC_NAME(10598) 사냥
1589,@NPC_NAME(10597) 사냥
1590,@NPC_NAME(10600) 처치
1591,@NPC_NAME(10601)를 퇴치
1592,@NPC_GROUP_NAME(423) 처치
1593,@NPC_GROUP_NAME(423) 처치
1594,@ITEM_NAME(23610) 수집
1595,@ITEM_NAME(23421) 수집
1596,@ITEM_NAME(23419) 사용
1597,@ITEM_NAME(23425) 수집
1598,@NPC_NAME(10635) 처치
1599,의심스런 보물상자 조사하기
1600,@ITEM_NAME(23405) 수집
1601,@ITEM_NAME(23404) 수집
1602,@ITEM_NAME(23400) 수집
1603,@ITEM_NAME(23401) 수집
1604,그림자 매 표식에서 @ITEM_NAME(13995) 수집
1605,@DOODAD_NAME(4550)에 영양제 뿌리기
1606,@ITEM_NAME(23418) 수집
1607,@ITEM_NAME(17675) 수집
1608,@NPC_GROUP_NAME(424) 처치
1609,@ITEM_NAME(23631)|1을;를 @DOODAD_NAME(3061)에 바치기
1611,@NPC_NAME(10596) 처치
1617,@ITEM_NAME(24392) 수집
1619,@NPC_NAME(10593) 퇴치
1620,@ITEM_NAME(23406) 수집
1624,@NPC_NAME(10600) 처치
1625,@ITEM_NAME(17799) 수집
1626,@ITEM_NAME(17699) 수집
1627,@ITEM_NAME(17700) 수집
1628,@ITEM_NAME(17701) 수집
1630,@DOODAD_NAME(2722)에서 책 꺼내기
1631,@NPC_NAME(2066)에게 @ITEM_NAME(17800) 사용
1632,@NPC_NAME(9907)에게 @ITEM_NAME(21507)|1을;를; 사용하기
1633,@ITEM_NAME(17255)를 사용해 광산 땅벌레 제거하기
1634,도망치는 @NPC_NAME(10339) 따라가기
1635,@DOODAD_NAME(4272)의 내용물 확인하기
1636,@NPC_NAME(10605) 처치
1637,@ITEM_NAME(23624) 태우기
1638,@NPC_NAME(10634) 처치
1639,@NPC_NAME(10538) 처치
1640,@DOODAD_NAME(2147) 손질
1642,@ITEM_NAME(24391) 수집
1644,@ITEM_NAME(23402) 수집
1645,@NPC_NAME(10592) 사냥
1646,@ITEM_NAME(23408) 수집
1647,@ITEM_NAME(23409) 수집
1648,@ITEM_NAME(23410) 수집
1649,@ITEM_NAME(4002) 수집
1652,@DOODAD_NAME(4592) 파괴하기
1653,@NPC_NAME(10144)를 처치하고 @ITEM_NAME(23395)를 얻기
1654,붉은 구월단의 우두머리 아모텍을 추궁하기
1655,@DOODAD_NAME(4760) 앞에서 @ITEM_NAME(23692) 사용
1656,인간대포를 사용하여 해협 반대편으로 이동
1660,@NPC_NAME(10832)와 대화
1662,@DOODAD_NAME(4118) 찾기
1663,투라 마그누스도터의 @ITEM_NAME(23728) 읽기
1665,@ITEM_NAME(23707) 내려놓기
1666,@ITEM_NAME(23708) 내려놓기
1667,@ITEM_NAME(23709) 내려놓기
1670,야영지를 노리는 검은 수염 도적단 소탕
1671,폭주한 모래 진흙 골렘 처치
1672,@ITEM_NAME(23680) 내려놓기
1673,@ITEM_NAME(23681) 내려놓기
1674,@ITEM_NAME(23682) 내려놓기
1676,@ITEM_NAME(1843) 집어서 던지기
1677,안개 동굴 깊은 곳의 @NPC_NAME(4227) 처치하기
1678,하디르의 농장에서 실종사건 조사
1679,소환사의 가마솥 조사하기
1681,벨라르의 집에서 하룻밤 보내기
1682,하디르의 농장 진상 조사
1684,@NPC_NAME(10558)에게 @ITEM_NAME(24125) 사용하기
1685,@NPC_GROUP_NAME(154) 처치하고 단서 확인하기
1686,@ITEM_NAME(16280) 사용하기
1690,@NPC_NAME(10636)에게 @ITEM_NAME(17585) 읽어주기
1691,피 묻은 손 야영지로 가는 길에서 마리안 찾기
1693,@NPC_GROUP_NAME(11)에게 하얀 결정 얻기
1695,@DOODAD_NAME(4617)|1과;와; 대화해보기
1697,@NPC_NAME(10547)에게서 실마리 찾아내기
1698,피 묻은 손이 모인 장소에 침입하기
1699,@NPC_NAME(10560) 또는 피 묻은 손 암살자 일당 처치
1700,금빛 표지를 가진 시체 주변에 접근하기
1701,@ITEM_NAME(21847) 내려놓기
1702,@ITEM_NAME(23615) 내려놓기
1703,@ITEM_NAME(23614) 내려놓기
1704,강철열쇠로 에밀리오의 감옥문 열기
1706,@DOODAD_NAME(4586)와 교감하기
1707,@DOODAD_NAME(4625)와 교감하기
1708,@DOODAD_NAME(4746)와 교감하기
1709,@ITEM_NAME(7992) 수확
1710,@ITEM_NAME(8012) 수확
1711,@ITEM_NAME(7992) 수확
1712,@ITEM_NAME(8012) 수확
1713,@NPC_NAME(2123)과 대화
1716,@AREA_SPHERE(1449)에게 다가가기
1717,하얀 숲의 차디찬 우물에 키사라의 심장 던지기
1718,@DOODAD_NAME(4553) 제초
1719,타피가 갇힌 곳에 도착
1720,@NPC_NAME(2049) 사냥
1721,@NPC_NAME(2051) 사냥
1722,@ITEM_NAME(24196) 연주
1723,@NPC_NAME(10144)을 처치하고 @ITEM_NAME(23395) 얻기
1724,@NPC_NAME(7736)을 찾아가기
1726,@NPC_NAME(8993)와 대화
1727,@NPC_NAME(2761) 처치
1728,@NPC_NAME(9395)와 대화
1730,@ITEM_NAME(15282) 수집
1731,@NPC_NAME(2023) 사냥
1732,@ITEM_NAME(4008) 수집
1733,@NPC_GROUP_NAME(17) 처치
1734,@NPC_GROUP_NAME(18) 처치
1735,@ITEM_NAME(4005) 수집
1736,@ITEM_NAME(4004) 수집
1737,@NPC_NAME(2016) 사냥
1738,@ITEM_NAME(4002) 수집
1739,@NPC_NAME(2122) 처치
1740,@ITEM_NAME(3604) 수집
1741,@ITEM_NAME(3516) 수집
1742,@ITEM_NAME(13738) 수집
1743,@ITEM_NAME(4001) 수집
1744,@NPC_NAME(2080) 사냥
1745,@NPC_NAME(2081)과 대화
1746,"@ITEM_NAME(3998)을 사용하여, @NPC_NAME(2103) 처치"
1747,@NPC_GROUP_NAME(516) 처치
1748,@NPC_NAME(2042) 사냥
1750,@ITEM_NAME(3990) 수집
1751,@ITEM_NAME(3991) 수집
1752,@ITEM_NAME(3994) 수집
1753,@NPC_NAME(2076)|1과;와; 대화
1754,@ITEM_NAME(15645) 수집
1755,@ITEM_NAME(3990) 수집
1756,"조각상의 머리, 상반신, 하반신을 찾아, @ITEM_NAME(5190)으로 복원하기"
